DATE DE CLASSEMENT,TYPE D'HÉBERGEMENT,STAR,NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,WEBSITE,CAPACITÉ D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,Email_Primary,Email_Additional,Country,Phone_Primary,Phone_Additional,Website_Status,Scraping_Result
24/02/2021,HÔTEL DE TOURISME,3,HÔTEL DES NATIONS SAINT GERMAIN,54 rue monge,75005,PARIS 5E ARRONDISSEMENT,https://www.paris-hotel-des-nations-st-germain.com/,71.0,36.0,reservation@nsgparis.com,,FR,'+33143264524,,OK,Success
24/02/2021,HÔTEL DE TOURISME,3,HÔTEL ELYSÉES PARIS,1 rue brey,75017,PARIS 17E ARRONDISSEMENT,http://www.elyseesparis.fr/,70.0,31.0,elyseesparis@wanadoo.fr,elyseesparis.elysees@wanadoo.fr,FR,'0153818290,,OK,Success
24/02/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS STYLES NANTES CENTRE PLACE GRASLIN,5 rue du chapeau rouge,44000,NANTES,https://all.accor.com/hotel/8464/index.fr.shtml?utm_campaign=seo+maps&utm_medium=seo+maps&utm_source=google+Maps,80.0,40.0,h8464@accor.com,,FR,'+33240487976,,OK,Success
24/02/2021,HÔTEL DE TOURISME,3,HÔTEL PLAN B,196 avenue de Courmayeur,74400,CHAMONIX-MONT-BLANC,https://www.planb-chamonix.com,165.0,50.0,contact@planb-chamonix.com,,FR,'+33485300160,'+33450534080,OK,Success
26/02/2021,RÉSIDENCE DE TOURISME,4,CADET RÉSIDENCE,7 rue Cadet,75009,PARIS 9E ARRONDISSEMENT,https://cadetresidence.com/fr/,87.0,,reception@cadetresidence.com,,FR,'+33175001844,,OK,Success
26/02/2021,RÉSIDENCE DE TOURISME,4,RÉSIDENCE CGH LE KALINDA,Tignes 1800,73320,TIGNES,https://www.cgh-residences.com/hiver/residences/le-kalinda-26,1044.0,,kalinda@cgh-residences.com,booking2@cgh-residences.com; contact@cgh-residences.com,FR,'+33450331998,'+33450331096,OK,Success
03/03/2021,HÔTEL DE TOURISME,3,HÔTEL BURGEVIN,11 rue du Faubourg Saint Germain,45600,SULLY-SUR-LOIRE,https://www.hotelburgevin.fr/,36.0,16.0,,,FR,'+33238381312,,OK,Success
03/03/2021,HÔTEL DE TOURISME,3,HÔTEL DE LA GARE,4 Place de la Gare,55300,SAINT-MIHIEL,https://hoteldelagare55.wixsite.com/monsite,47.0,20.0,hoteldelagare55@free.fr,,UNK,'0685088500,'0329893889,OK,Success
03/03/2021,HÔTEL DE TOURISME,4,HÔTEL NOVOTEL ORLÉANS CHEMINS DE SOLOGNE DEMEURE DE CAMPAGNE,2 rue Honoré de Balzac,45100,ORLÉANS,https://all.accor.com/hotel/0419/index.fr.shtml,250.0,121.0,h0419@accor.com,,FR,'+33238630428,,OK,Success
03/03/2021,HÔTEL DE TOURISME,4,SEEKO'O HÔTEL,54 quai de Bacalan,33300,BORDEAUX,https://seekoo-hotel.com/,88.0,44.0,contact@seekoo-hotel.com,,FR,'+33556390707,,OK,Success
10/03/2021,HÔTEL DE TOURISME,3,BELLE HÔTEL,19 rue de Lille,59270,BAILLEUL,http://bellehotel.fr,76.0,31.0,accueil@bellehotel.fr,,FR,'+33328491900,,OK,Success
10/03/2021,HÔTEL DE TOURISME,3,HÔTEL BON ABRI,94 avenue des Poilus,83110,SANARY-SUR-MER,https://hotel-bonabri-sanary.com/,24.0,9.0,hotel.bon.abri@gmail.com,,FR,'+33494740281,,OK,Success
10/03/2021,HÔTEL DE TOURISME,4,HÔTEL BOREL,6 rue l'Hermitte,59140,DUNKERQUE,https://www.hotelborel.fr/,90.0,48.0,borel@hotelborel.fr,,FR,'328665180,,OK,Success
10/03/2021,HÔTEL DE TOURISME,3,HÔTEL RESTAURANT LES MINOTIERS,Avenue Maréchal Foch,9500,MIREPOIX,https://www.lesminotiers.com/index.php/fr/,91.0,39.0,info@lesminotiers.com,,FR,'+33561693736,,OK,Success
10/03/2021,HÔTEL DE TOURISME,4,HÔTEL SAINT-CHARLES,Chemin des Crueux,73480,LANSLEBOURG-MONT-CENIS,https://www.hotel-saintcharles.com/,278.0,84.0,reservations@indevho.com,,FR,'+33426303696,,OK,Success
11/03/2021,HÔTEL DE TOURISME,3,HÔTEL DOMAINE DU CHÂTEAU DU ROLLIN,284 route de blois,45380,LA CHAPELLE-SAINT-MESMIN,http://www.chateaudurollin.com/,28.0,12.0,contact@chateaudurollin.com,,UNK,'0238541033,,OK,Success
11/03/2021,RÉSIDENCE DE TOURISME,4,RÉSIDENCE CGH LE RUITOR,Lieu-dit La bataillette,73640,SAINTE-FOY-TARENTAISE,https://www.cgh-residences.com/hiver/residences/le-ruitor-38,318.0,,leruitor@cgh-residences.com,booking2@cgh-residences.com; contact@cgh-residences.com,FR,'+33450331998,'+33450331096,OK,Success
12/03/2021,HÔTEL DE TOURISME,3,HÔTEL DANEMARK,21 rue Vavin,75006,PARIS 6E ARRONDISSEMENT,https://www.hoteldanemark.com/fr/,30.0,15.0,paris@hoteldanemark.com,,FR,'+33146346606,'+33143269378,OK,Success
12/03/2021,HÔTEL DE TOURISME,3,HÔTEL LES JARDINS D'ULYSSE,162 rue Evariste Dusannier,62780,CUCQ,https://www.theoriginalshotels.com/hotels/les-jardins-d-ulysse,24.0,12.0,hf392@theoriginalshotels.com,,UNK,'0321099558,,OK,Success
12/03/2021,HÔTEL DE TOURISME,4,HÔTEL MERCURE PARIS ARC DE TRIOMPHE WAGRAM,3 rue Brey,75017,PARIS 17E ARRONDISSEMENT,https://all.accor.com/hotel/2053/index.fr.shtml#origin=mercure,76.0,43.0,h2053@accor.com,,FR,'+33156680001,,OK,Success
12/03/2021,HÔTEL DE TOURISME,3,PARC HÔTEL PARIS,60 rue Beaunier,75014,PARIS 14E ARRONDISSEMENT,https://parc-hotel-paris.fr/,50.0,24.0,,,FR,'0145407702,'+33744929491,OK,Success
15/03/2021,HÔTEL DE TOURISME,3,HÔTEL B&B PARIS PORTE DE BAGNOLET,44 avenue Gambetta,93170,BAGNOLET,https://www.hotel-bb.com/fr/hotel/paris-porte-de-bagnolet,228.0,108.0,groupnotification@hotelbb.com,fra-groupnotification@hotelbb.com,UNK,'0892233659,,OK,Success
15/03/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS PARIS TOUR MONTPARNASSE 15ÈME,22 avenue du Maine,75015,PARIS 15E ARRONDISSEMENT,https://all.accor.com/hotel/5302/index.fr.shtml,86.0,45.0,h5302@accor.com,,FR,'+33145489552,,OK,Success
15/03/2021,HÔTEL DE TOURISME,3,HOTEL IBIS STYLES MARSEILLE PALAIS DES CONGRES,162 Boulevard Rabatau Daniel Matalon,13010,MARSEILLE 10E ARRONDISSEMENT,https://all.accor.com/booking/fr/ibis/hotel/C3C7?destination=marseille-france&compositions=1&dateIn=2026-01-15&dateOut=2026-01-16&nights=1&hideWDR=false&accessibleRoom=false,197.0,89.0,,,UNK,,,OK,No Contacts Found
15/03/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS TOURS SUD,10 rue Mickael Faraday,37170,CHAMBRAY-LÈS-TOURS,https://all.accor.com/hotel/0643/index.fr.shtml,154.0,77.0,h0643@accor.com,,FR,'+33247282528,,OK,Success
15/03/2021,HÔTEL DE TOURISME,3,HÔTEL LE SAINT PAUL,29 boulevard Franck Pilatte,6300,NICE,http://lesaintpaul-hotel.fr/,142.0,67.0,reservation@lesaintpaul-hotel.com,,FR,'+33493893957,,OK,Success
15/03/2021,HÔTEL DE TOURISME,4,HÔTEL TRIBE PARIS BATIGNOLLES,176 rue Cardinet,75017,PARIS,https://all.accor.com/hotel/B6S4/index.fr.shtml,153.0,79.0,hb6s4@accor.com,,FR,'+33142635000,,OK,Success
17/03/2021,HÔTEL DE TOURISME,3,HOSTELLERIE DU GRAND SAINT ANTOINE,17 rue Saint Antoine,81000,ALBI,https://www.hotel-saint-antoine-albi.com,60.0,30.0,courriel@hotel-saint-antoine-albi.com,,UNK,,,OK,Success
17/03/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS STYLES PARIS GARE DE L'EST TGV,87 boulevard de Strasbourg,75010,PARIS 10E ARRONDISSEMENT,https://all.accor.com/hotel/2753/index.fr.shtml,70.0,37.0,h2753@accor.com,,FR,'+33142091228,,OK,Success
17/03/2021,HÔTEL DE TOURISME,3,HÔTEL LE GRAND PAVOIS,15 Quai de la Vicomté,76400,FÉCAMP,https://www.hotel-grand-pavois.com/,98.0,36.0,contact@hotel-grand-pavois.com,,FR,'+33235100101,,OK,Success
17/03/2021,HÔTEL DE TOURISME,4,HÔTEL MERCURE PARIS PORTE DE VERSAILLES EXPO,36/38 rue du moulin,92170,VANVES,https://all.accor.com/hotel/0375/index.fr.shtml,800.0,388.0,h0375@accor.com,,FR,'+33825805757,,OK,Success
17/03/2021,RÉSIDENCE DE TOURISME,3,RESIDENCE DU PARC,72 AVENUE DE VAMIREH,40150,SOORTS-HOSSEGOR,-,98.0,,,,UNK,,,Unavailable,Connection Failed
23/03/2021,CAMPING,3,CAMPING L'EAU VIVE,Lieu-dit Le Pont d’Argens,83460,LES ARCS,http://www.campingleauvive.fr,207.0,,campingleauvive@sfr.fr,,FR,'0341094767,'0494670600; '0947675000,OK,Success
23/03/2021,HÔTEL DE TOURISME,5,GRAND HÔTEL LA CLOCHE,14 place Darcy,21000,DIJON,https://www.hotel-lacloche.fr/,198.0,88.0,h1202@accor.com,,FR,'+33380301232,,OK,Success
23/03/2021,HÔTEL DE TOURISME,3,HOTEL B&B PARIS 17 BATIGNOLLES,4 boulevard Berthier,75017,PARIS,https://www.hotel-bb.com/fr/hotel/paris-17-batignolles,506.0,253.0,commercial-4686@hotelbb.com,,UNK,'0892233446,,OK,Success
23/03/2021,HÔTEL DE TOURISME,3,HÔTEL EIFFEL CAPITOL,9 rue Viala,75015,PARIS 15E ARRONDISSEMENT,https://www.paris-hotel-eiffel-capitol.com/fr/,80.0,42.0,reservation@ecapitolparis.com,,FR,'+33679348957,'+33145786100,OK,Success
23/03/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS ARCACHON LA TESTE,1 impasse du Bosquet,33260,LA TESTE-DE-BUCH,https://all.accor.com/hotel/3576/index.fr.shtml#section-description,150.0,75.0,h3576@accor.com,,FR,'+33557152000,,OK,Success
23/03/2021,HÔTEL DE TOURISME,3,HÔTEL LE LAC BLEU,Longchamp 1650,73130,SAINT FRANÇOIS LONGCHAMP,https://www.hotellacbleu.com/,96.0,26.0,,,UNK,'0479591102,,OK,Success
23/03/2021,HÔTEL DE TOURISME,4,HÔTEL NOVOTEL PARIS RUEIL-MALMAISON,21 avenue Édouard Belin,92500,RUEIL-MALMAISON,https://all.accor.com/hotel/1609/index.fr.shtml,392.0,118.0,h1609@accor.com,,FR,'+33147166060,,OK,Success
23/03/2021,HÔTEL DE TOURISME,3,HÔTEL NYX,62 bis avenue du Général de Gaulle,66100,PERPIGNAN,https://nyxhotel.fr/,44.0,17.0,,,FR,'+33468348748,,OK,Success
23/03/2021,HÔTEL DE TOURISME,4,HÔTEL THALAZUR ROYAN,6 allée des Rochers,17200,ROYAN,https://www.thalazur.fr/royan/hotel/,294.0,83.0,hotel.royan@thalazur.fr,inforeservation@thalazur.fr,FR,'+33148888990,'0546394639,OK,Success
23/03/2021,HÔTEL DE TOURISME,4,LE REX HÔTEL,10 cours Gambetta,65000,TARBES,http://www.lerexhotel.com,150.0,75.0,,,UNK,'0562544444,'0562544545,OK,Success
24/03/2021,CAMPING,4,CAMPING LE DOMAINE DE MIREMER,4965 route de Grimaud,83680,LA GARDE-FREINET,https://www.domainedemiremer.com/,800.0,,,,UNK,'0494432123,,OK,Success
24/03/2021,HÔTEL DE TOURISME,3,HÔTEL CAMPANILE NANTES SUD REZÉ AÉROPORT,6 impasse Ordronneau,44400,REZÉ,https://nantes-sud-reze-aeroport.campanile.com/fr-fr/,102.0,51.0,,,UNK,,,Unavailable,Does Not Exist
24/03/2021,HÔTEL DE TOURISME,3,HÔTEL MOXY LILLE CITY,3 rue Jean Bart,59000,LILLE,https://www.marriott.fr/hotels/travel/lilox-moxy-lille-city,260.0,127.0,,,FR,,,Unavailable,Does Not Exist
24/03/2021,RÉSIDENCE DE TOURISME,4,RÉSIDENCE MGM AMAYA,1634 route du Mont Bisanne,73270,VILLARD-SUR-DORON,https://www.mgm-hotels-residences.com/residence-amaya-les-saisies,286.0,,dpo@mgm-groupe.com,webmaster@mgm-groupe.com,FR,'+33450272272,,OK,Success
24/03/2021,RÉSIDENCE DE TOURISME,5,RÉSIDENCE MGM ANITÉA,L'Eperviere,73260,LES AVANCHERS-VALMOREL,https://www.mgm-hotels-residences.com,254.0,,dpo@mgm-groupe.com,webmaster@mgm-groupe.com,FR,'+33450272272,,OK,Success
24/03/2021,RÉSIDENCE DE TOURISME,4,RÉSIDENCE SALETTA MARE,Boulevard Charles-Marie Savelli,20220,L'ÎLE-ROUSSE,http://www.residence-saletta.com/,98.0,,reservation@residence-saletta.com,reservation@residences-saletta.com,FR,'+33495316052,'+33495312106,OK,Success
24/03/2021,RÉSIDENCE DE TOURISME,3,RÉSIDENCE TA KLADIA,Plage du Pero,20130,CARGÈSE,http://www.motel-takladia.com,70.0,,,,UNK,,,OK,No Contacts Found
25/03/2021,HÔTEL DE TOURISME,3,HÔTEL MIJO'S,20 avenue Victor Hugo,94120,FONTENAY-SOUS-BOIS,https://www.mijoshotel.com/,36.0,20.0,,,UNK,,,OK,No Contacts Found
25/03/2021,RÉSIDENCE DE TOURISME,3,RÉSIDENCE LES CHALETS DES ÉVETTES,Lieu-dit Zecon,73590,FLUMET,https://www.residence-nemea.com/ete/france/rhone-alpes/savoie/flumet/residence-vacances-les-chalets-des-evettes-38.html?gclid=CJHI1vrr98sCFRDhGwodF7MKCA,340.0,,,,UNK,,,Unavailable,Does Not Exist
26/03/2021,HÔTEL DE TOURISME,3,HÔTEL BAGATELLE,2 rue Jean Monnet,95190,GOUSSAINVILLE,https://www.hotel-bagatelle-goussainville.fr/,122.0,60.0,,,FR,'+33546079294,'+33139884555,OK,Success
26/03/2021,HÔTEL DE TOURISME,3,HÔTEL DES MINES,125 boulevard Saint-Michel,75005,PARIS 5E ARRONDISSEMENT,https://www.hotel-desmines-paris.com/fr/,89.0,49.0,,,FR,'+33143543278,,OK,Success
26/03/2021,HÔTEL DE TOURISME,4,HÔTEL MONSIEUR,62 rue des Mathurins,75008,PARIS 8E ARRONDISSEMENT,https://hotelmonsieur.com/,65.0,31.0,contact@hotelmonsieur.com,,FR,'+33143871711,,OK,Success
26/03/2021,HÔTEL DE TOURISME,3,HÔTEL RESTAURANT LES OLIVADES,10 route de la garde,5000,GAP,https://www.hotel-restaurant-gap-les-olivades.com/,38.0,19.0,hotelolivades@gmail.com,restaurantlesolivades@gmail.com,FR,'+33492526680,,OK,Success
29/03/2021,HÔTEL DE TOURISME,3,HÔTEL CASTEL MOUISSON,247 chemin sous les Roches,13570,BARBENTANE,http://www.hotel-castelmouisson.com,37.0,17.0,contact@castelmouisson.com,,FR,'+33490955117,,OK,Success
29/03/2021,HÔTEL DE TOURISME,4,HÔTEL DU SENTIER,2 place du Caire,75002,PARIS 2E ARRONDISSEMENT,https://www.hoteldusentier.com/,66.0,30.0,reservation@hoteldusentier.com,,FR,'+33186541212,,OK,Success
29/03/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS STYLES PARIS TOLBIAC BIBLIOTHÈQUE,21 rue de Tolbiac,75013,PARIS 13E ARRONDISSEMENT,https://all.accor.com/hotel/7976/index.fr.shtml,151.0,69.0,h7976@accor.com,,FR,'+33145846161,,OK,Success
30/03/2021,HÔTEL DE TOURISME,4,HÔTEL ODÉON SAINT-GERMAIN,13 rue Saint Sulpice,75006,PARIS 6E ARRONDISSEMENT,https://hotelparisodeonsaintgermain.com/fr/,56.0,27.0,mail@hotelosg.com,,FR,'+33143257011,,OK,Success
30/03/2021,HÔTEL DE TOURISME,3,IBIS STYLES MONTPELLIER AEROPORT PARC DES EXPOS,121 AVENUE JACQUELINE AURIOL,34130,MAUGUIO,https://all.accor.com/hotel/B4T2/index.fr.shtml,195.0,74.0,hb4t2@accor.com,,FR,'+33434481220,,OK,Success
30/03/2021,RÉSIDENCE DE TOURISME,3,RÉSIDENCE LES CHALETS DES CIMES,Les plans du levant,73300,FONTCOUVERTE-LA-TOUSSUIRE,www.goelia.com,554.0,,,,UNK,,,OK,No Contacts Found
31/03/2021,HÔTEL DE TOURISME,3,HÔTEL ALBERT 1ER,38-40 avenue Victor Hugo,73200,ALBERTVILLE,https://www.hotel-albert1er.fr/,32.0,16.0,,,FR,'+33658767548,,OK,Success
31/03/2021,HÔTEL DE TOURISME,5,HÔTEL BARRIÈRE LE CARL GUSTAF,Rue des Normands,97133,SAINT-BARTHÉLEMY,https://www.hotelsbarriere.com/fr/saint-barth/le-carl-gustaf.html,54.0,21.0,concierge-stbarth@fouquets.com,reservations-stbarth@fouquets.com,FR,'+33970818493,,OK,Success
31/03/2021,HÔTEL DE TOURISME,5,HÔTEL EDEN ROCK,Baie de Saint Jean,97133,SAINT-BARTHÉLEMY,https://www.oetkercollection.com/hotels/eden-rock-st-barths/,98.0,37.0,reservations.edenrock@oetkerhotels.com,,FR-GP,'+590590297999,,OK,Success
31/03/2021,HÔTEL DE TOURISME,4,HÔTEL MERCURE RENNES PLACE DE BRETAGNE,6 rue Lanjuinais,35000,RENNES,https://all.accor.com/hotel/2027/index.fr.shtml?utm_campaign=seo+maps&utm_medium=seo+maps&utm_source=google+Maps,93.0,48.0,h2027@accor.com,,FR,'+33299791236,,OK,Success
31/03/2021,HÔTEL DE TOURISME,3,HÔTEL SKYLINE @ THE LEADERSHIP UNIVERSITY,10 rue Franz Josef Strauss,31700,BLAGNAC,https://www.hrs.com/fr/hotel/skylineleadership-university/a-871247,298.0,149.0,datenschutz@hrs.de,office@hrs.de; product.security@hrs.com,UNK,,,OK,Success
01/04/2021,HÔTEL DE TOURISME,4,HÔTEL LE LOUIS VERSAILLES CHÂTEAU MGALLERY,2 bis avenue de Paris,78000,VERSAILLES,https://all.accor.com/hotel/1300/index.fr.shtml,304.0,152.0,h1300@accor.com,,FR,'+33139074646,,OK,Success
01/04/2021,HÔTEL DE TOURISME,4,HÔTEL NOVOTEL SUITES PARIS EXPO PORTE DE VERSAILLES,4 boulevard Brune,75014,PARIS,https://all.accor.com/hotel/9400/index.fr.shtml,284.0,99.0,h9400@accor.com,,FR,'+33171254737,,OK,Success
06/04/2021,HÔTEL DE TOURISME,3,HÔTEL CAMPANILE LYON CENTRE PERRACHE CONFLUENCE,17 place Carnot,69002,LYON 2E ARRONDISSEMENT,https://lyon-centre-gare-perrache.campanile.com/fr-fr/#tabs-restaurant/?utm_source=google&utm_medium=maps&utm_content=FRA22090&utm_campaign=Campanile,178.0,87.0,,,UNK,,,Unavailable,Does Not Exist
06/04/2021,HÔTEL DE TOURISME,3,HÔTEL DU LACA,705 route du Laca,65130,CAPVERN,https://www.garden-city.fr/fr/capvern.html,90.0,42.0,,,FR,'0496121260,'+33153461060; '0581504005; '0998618800,OK,Success
06/04/2021,HÔTEL DE TOURISME,3,HÔTEL FLEUR DE RÉ,13 route de Pertuis,17111,LOIX,https://www.fleurdere.com/,66.0,24.0,hotel@fleurdere.com,,FR,'+33546451194,,OK,Success
06/04/2021,HÔTEL DE TOURISME,3,HÔTEL L'ESCALE DES ALPILLES,20 Boulevard des  Arènes,13870,ROGNONAS,https://www.lescaledesalpilles.com/,26.0,12.0,,,UNK,'0490948843,,OK,Success
06/04/2021,RÉSIDENCE DE TOURISME,4,WESTOTEL LIFE NANTES CARQUEFOU,1 allée de Maubreuil,44470,CARQUEFOU,https://www.carquefou.westotel-life.com/,208.0,,support@o2switch.fr,gwf.cil@westfinances.com,FR,'+33272657878,,OK,Success
07/04/2021,HÔTEL DE TOURISME,3,BRIT HÔTEL HERMITAGE,56 Front de Mer,17200,ROYAN,https://hotel-royan-hermitage.brithotel.fr/,56.0,23.0,hermitage@brithotel.fr,,FR,'0546385733,,OK,Success
07/04/2021,HÔTEL DE TOURISME,4,EMPREINTE HÔTEL,80 quai du Châtelet,45000,ORLÉANS,https://www.empreinte-hotel.com/fr/,65.0,31.0,contact@empreintehotel.com,,FR,'+33238751052,,OK,Success
07/04/2021,HÔTEL DE TOURISME,3,GRAND HÔTEL DE TURIN,6 rue Victor Massé,75009,PARIS,https://www.hoteldeturin.com/fr,99.0,51.0,reservation@hoteldeturin.com,,FR,'+33148784526,,OK,Success
07/04/2021,HÔTEL DE TOURISME,3,HÔTEL ALPAZUR,106 rue du Mont Cenis,73480,LANSLEBOURG-MONT-CENIS,https://www.hotel-valcenis.com/,66.0,27.0,,,UNK,'0479203543,,OK,Success
07/04/2021,HÔTEL DE TOURISME,3,HÔTEL DES CHÂTEAUX,2 route de Villandry,37190,AZAY-LE-RIDEAU,https://www.hoteldeschateaux.com/,53.0,27.0,info@hoteldeschateaux.com,,FR,'+33247456800,,OK,Success
07/04/2021,HÔTEL DE TOURISME,3,HÔTEL DU VIGAN,16 place du Vigan,81000,ALBI,http://www.hotelvigan.com/,87.0,37.0,,,FR,'+33563433131,,OK,Success
07/04/2021,HÔTEL DE TOURISME,4,HÔTEL HOLIDAY INN CLERMONT-FERRAND CENTRE,59 boulevard François Mitterand,63000,CLERMONT-FERRAND,https://www.ihg.com/holidayinn/hotels/fr/fr/clermont-ferrand/cfcfr/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-FRA-_-CFCFR,188.0,94.0,,,UNK,,,Unavailable,Does Not Exist
07/04/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS STYLES BORDEAUX SUD VILLENAVE D'ORNON,10 avenue du Maréchal Leclerc,33140,VILLENAVE-D'ORNON,https://all.accor.com/hotel/1996/index.fr.shtml#origin=ibis,134.0,67.0,h1996@accor.com,,FR,'+33556878286,,OK,Success
07/04/2021,RÉSIDENCE DE TOURISME,5,RÉSIDENCE PIERRE & VACANCES L'HÉVANA,Impasse Bebel,73550,LES ALLUES,https://www.pierreetvacances.com/fr-fr/fp_MMA_location-residence-premium-l-hevana?&adlgid=c%7cg%7c%2Bpierre%20%2Bvacances%20%2Bhevana%7c383164632478%7cb&gclid=CjwKCAjwrvv3BRAJEiwAhwOdMxXOtyeIM1HKXj6D7TWC7F6kj7gahZRfaZlk4x0RzkUB7GpqdVQVjRoCB5QQAvD_BwE&gcls,410.0,,,,UNK,,,Unavailable,Does Not Exist
08/04/2021,HÔTEL DE TOURISME,3,BEST WESTERN HÔTEL SAN BENEDETTO,26 boulevard Gustave-Richard,49300,CHOLET,https://www.sanbenedetto-hotel.com/,108.0,50.0,contact@sanbenedetto-hotel.com,,FR,'+33241620720,,OK,Success
08/04/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS STYLES NIORT CENTRE GRAND HÔTEL,32-34 avenue de Paris,79000,NIORT,https://all.accor.com/hotel/8306/index.fr.shtml,111.0,44.0,,,UNK,,,Unavailable,Does Not Exist
08/04/2021,HÔTEL DE TOURISME,4,HÔTEL LA BASTIDE DE BOULBON,1 chemin de la Lône,13150,BOULBON,http://www.labastidedeboulbon.com,18.0,8.0,contact@labastidedeboulbon.com,,FR,'+33490931111,,OK,Success
08/04/2021,HÔTEL DE TOURISME,3,HÔTEL LA PETITE SIRÈNE,15 boulevard René Cassin,56170,QUIBERON,https://www.hotel-lapetitesirene.fr/,76.0,36.0,contact@eolecom.com,info@hotel-lapetitesirene.fr,FR,,,OK,Success
08/04/2021,HÔTEL DE TOURISME,4,HÔTEL MERCURE LYON CHARBONNIÈRES,78 bis route de Paris,69260,CHARBONNIÈRES-LES-BAINS,https://all.accor.com/hotel/0345/index.fr.shtml,116.0,58.0,h0345@accor.com,,FR,'+33478347279,,OK,Success
08/04/2021,HÔTEL DE TOURISME,4,HÔTEL NOVOTEL PARIS 17 PORTE D'ASNIÈRES,34 avenue de la Porte d'Asnières,75017,PARIS 17E ARRONDISSEMENT,https://all.accor.com/hotel/4987/index.fr.shtml,422.0,140.0,h4987@accor.com,,FR,'+33144405252,,OK,Success
09/04/2021,CAMPING,3,CAMPING LOU GOURDAN,Avenue Bischoffsheim,6260,PUGET-THÉNIERS,www.campinglougourdan.com,180.0,,camping-lou-gourdan@outlook.fr,,UNK,'0677916247,,OK,Success
09/04/2021,HÔTEL DE TOURISME,3,HÔTEL RESTAURANT EUROPA,Route Nationale 89,19250,MAUSSAC,https://www.hoteleuropa1.fr/,51.0,24.0,hotel.europa1@orange.fr,,FR,'+33555942521,,OK,Success
09/04/2021,RÉSIDENCE DE TOURISME,4,RÉSIDENCE APPART'CITY NÎMES ARÈNES,1 boulevard de Bruxelles,30000,NÎMES,https://www.appartcity.com/fr/destinations/languedoc-roussillon/nimes/nimes-arenes.html,180.0,,dpo@appartcity.com,,FR,'+33181909090,'+33456602670,OK,Success
09/04/2021,HÔTEL DE TOURISME,3,ZÉNITH HÔTEL CAEN,98 - 100 boulevard Yves Guillou,14000,CAEN,https://www.zenith-hotel-caen.com/,102.0,49.0,contact@zenith-hotel-caen.com,,FR,'+33231742020,,OK,Success
13/04/2021,HÔTEL DE TOURISME,3,HÔTEL GRAND CONFORT LE MOULIN ROUGE,Zone Artisanale du Moulin Rouge,24120,TERRASSON-LAVILLEDIEU,https://www.hotel-dordogne-perigord.com/,117.0,49.0,contact@hotel-dordogne-perigord.com,,FR,'+33553502500,,OK,Success
14/04/2021,CAMPING,3,CAMPING LE DOMAINE DU HAMEL,197 route de Carolles,50610,JULLOUVILLE,https://www.camping-jullouville.fr/,240.0,,domaine.duhamel@orange.fr,officeone@youremail.com,FR,'0233618448,,OK,Success
14/04/2021,HÔTEL DE TOURISME,3,HÔTEL CASA MARINA,1 avenue Gilbert Leroy,13460,SAINTES-MARIES-DE-LA-MER,https://www.casa-marina.fr/,45.0,19.0,contact@casa-marina.fr,,FR,'0490978031,,OK,Success
14/04/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS LYON CENTRE,51 rue de l'Université,69007,LYON,https://all.accor.com/hotel/0786/index.fr.shtml,99.0,54.0,h0786@accor.com,,FR,'+33478727842,,OK,Success
14/04/2021,HÔTEL DE TOURISME,3,HÔTEL IBIS STYLES SAINT-JULIEN-EN-GENEVOIS VITAM,500 route des Envignes,74160,NEYDENS,https://all.accor.com/hotel/7430/index.fr.shtml,177.0,78.0,h7430@accor.com,,FR,'+33450498036,,OK,Success
14/04/2021,HÔTEL DE TOURISME,3,HÔTEL VILLA CAHUZAC,1 avenue de Cahuzac,32200,GIMONT,http://www.villacahuzac.com,42.0,16.0,,,UNK,,,Unavailable,Connection Failed
14/04/2021,RÉSIDENCE DE TOURISME,3,RÉSIDENCE GOÉLIA LE BALCON DES NEIGES,Lieu-dit entre les Rieux,73530,SAINT-SORLIN-D'ARVES,https://www.goelia.com/fr/residence-vacances/st-sorlin-d-arves/goelia-le-balcon-des-neiges.251.2.php,299.0,,,,UNK,'0479599681,,OK,Success
14/04/2021,RÉSIDENCE DE TOURISME,3,RÉSIDENCE GOÉLIA LES CHALETS DE SAINT-SORLIN,Lieu-Dit le Crou,73530,SAINT-SORLIN-D'ARVES,https://www.goelia.com/fr/residence-vacances/st-sorlin-d-arves/goelia-les-chalets-de-st-sorlin.311.2.php,268.0,,,,UNK,'0479051178,,OK,Success
15/04/2021,HÔTEL DE TOURISME,4,B&B HOTEL PARIS GRAND ROISSY CDG AÉROPORT,7 allée du Verger,95700,ROISSY-EN-FRANCE,https://www.hotel-bb.com/fr/hotel/paris-grand-roissy-cdg-aeroport,296.0,148.0,groupnotification@hotelbb.com,fra-groupnotification@hotelbb.com,UNK,'0892233252,,OK,Success
